Time,Sine Wave,Current (A)
0.289,1.9701265964901065,8.096054863940507e+26
0.2895,1.9693596624036296,7.860729582466336e+26
0.29,1.9685831611286315,7.629436510057845e+26
0.2905,1.9677971003288657,7.402226867590036e+26
0.291,1.967001487762435,7.17914575007214e+26
0.2915,1.966196331281715,6.960232247741906e+26
0.292,1.965381638833274,6.745519574668473e+26
0.2925,1.9645574184577983,6.535035204333771e+26
0.293,1.9637236782900096,6.328801011661731e+26
0.2935,1.962880426558588,6.12683342096681e+26
0.294,1.9620276715860865,5.9291435592888085e+26
0.2945,1.961165421788852,5.7357374145946354e+26
0.295,1.9602936856769435,5.546615998321828e+26
0.2955,1.959412471854043,5.361775511749896e+26
0.296,1.958521789017376,5.181207515696146e+26
0.2965,1.9576216459576223,5.0048991030332275e+26
0.297,1.9567120515588308,4.832833073543993e+26
0.2975,1.9557930147983305,4.664988110635082e+26
0.298,1.954864544746643,4.5013389594450485e+26
0.2985,1.9539266505673936,4.341856605895507e+26
0.299,1.952979341517219,4.186508456247749e+26
0.2995,1.9520226269456769,4.0352585167421646e+26
0.3,1.9510565162951536,3.88806757291384e+26
0.3005,1.950081019100772,3.744893368192475e+26
0.301,1.9490961449902948,3.605690781413749e+26
0.3015,1.9481019036840324,3.470412002884229e+26
0.302,1.9470983049947448,3.3390067086612284e+26
0.3025,1.9460853588275453,3.2114222327263405e+26
0.303,1.945063075179805,3.08760373674957e+26
0.3035,1.9440314641410497,2.967494377158921e+26
0.304,1.9429905358928647,2.8510354692511824e+26
0.3045,1.9419403007087908,2.738166648094013e+26
0.305,1.9408807689542256,2.6288260259926643e+26
0.3055,1.93981195108632,2.5229503463097855e+26
0.306,1.9387338576538744,2.420475133445942e+26
0.3065,1.937646499297236,2.321334838808324e+26
0.307,1.9365498867481925,2.2254629826101004e+26
0.3075,1.9354440308298675,2.1327922913628295e+26
0.308,1.934328942456612,2.0432548309402224e+26
0.3085,1.9332046326338983,1.9567821351095927e+26
0.309,1.9320711124582108,1.8733053294421768e+26
0.3095,1.930928393116936,1.792755250530853e+26
0.31,1.9297764858882516,1.715062560458529e+26
0.3105,1.9286154021410171,1.6401578564759273e+26
0.311,1.9274451533346613,1.5679717758609033e+26
0.3115,1.9262657510190668,1.498435095946161e+26
0.312,1.925077206834458,1.4314788293151727e+26
0.3125,1.9238795325112867,1.3670343141787313e+26
0.313,1.9226727398701149,1.3050332999556549e+26
0.3135,1.9214568408214985,1.2454080280941759e+26
0.314,1.9202318473658704,1.1880913081796051e+26
0.3145,1.9189977715934208,1.1330165893846503e+26
0.315,1.917754625683981,1.080118027328327e+26
0.3155,1.9165024219068976,1.0293305464169734e+26
0.316,1.9152411726209173,9.805898977509706e+25
0.3165,1.913970890274061,9.338327126857284e+25
0.317,1.9126915874035029,8.889965521443388e+25
0.3175,1.9114032766354447,8.460199517842607e+25
0.318,1.910105970684996,8.04842463126659e+25
0.3185,1.9087996823560405,7.65404690760863e+25
0.319,1.9074844245411169,7.276483257426305e+25
0.3195,1.9061602102212896,6.915161753064859e+25
0.32,1.90482705246602,6.5695218901729e+25
0.3205,1.9034849644330347,6.2390148148804094e+25
0.321,1.9021339593682027,5.9231035179356435e+25
0.3215,1.900774050605398,5.6212629971071645e+25
0.322,1.899405251566371,5.332980389177772e+25
0.3225,1.8980275757606155,5.057755072858604e+25
0.323,1.896641036785236,4.795098743956483e+25
0.3235,1.895245648324812,4.544535464125969e+25
0.324,1.893841424151264,4.30560168453487e+25
0.3245,1.892428378123718,4.077846245760491e+25
0.325,1.891006524188368,3.860830355223195e+25
0.3255,1.8895758763783377,3.6541275434495887e+25
0.326,1.8881364488135444,3.457323600438743e+25
0.3265,1.8866882557005569,3.270016493383028e+25
0.327,1.885231311332455,3.091816266974326e+25
0.3275,1.8837656300886936,2.9223449274998025e+25
0.328,1.8822912264349527,2.761236311901166e+25
0.3285,1.880808114923004,2.60813594294783e+25
0.329,1.879316310190556,2.4627008716358894e+25
0.3295,1.8778158269611216,2.324599507900682e+25
0.33,1.8763066800438637,2.1935114406876383e+25
0.3305,1.8747888843334528,2.069127248399908e+25
0.331,1.87326245480992,1.951148300699894e+25
0.3315,1.871727406538509,1.8392865526076803e+25
0.332,1.8701837546695257,1.7332643318017304e+25
0.3325,1.8686315144381915,1.6328141199904337e+25
0.333,1.86707070116449,1.5376783291846718e+25
0.3335,1.8655013302530188,1.4476090736645238e+25
0.334,1.8639234171928356,1.3623679383950152e+25
0.3345,1.862336977557304,1.2817257446084095e+25
0.335,1.860742027003944,1.2054623132339408e+25
0.3355,1.8591385812742725,1.133366226817203e+25
0.336,1.8575266561936523,1.065234590537086e+25
0.3365,1.855906267671133,1.0008727928904022e+25
0.337,1.8542774316992952,9.400942665801775e+24
0.3375,1.852640164354092,8.82720250108549e+24
0.338,1.850994481794692,8.285795505414096e+24
0.3385,1.8493404002633165,7.775083078789859e+24
0.339,1.8476779360850832,7.293497614347125e+24
0.3395,1.8460071056678424,6.839540185930488e+24
0.34,1.8443279255020149,6.411778262873533e+24
0.3405,1.8426404121604325,6.008843455092877e+24
0.341,1.8409445822981687,5.629429291331411e+24
0.3415,1.8392404526523816,5.272289033120156e+24
0.342,1.8375280400421417,4.936233526754813e+24
0.3425,1.8358073613682704,4.6201290953504063e+24
0.343,1.8340784336131712,4.322895472785212e+24
0.3435,1.8323412738406637,4.0435037811269474e+24
0.344,1.830595899195813,3.780974552912731e+24
0.3445,1.8288423269047616,3.534375799451921e+24
0.345,1.8270805742745615,3.302821126124952e+24
0.3455,1.825310658693,3.0854678954671835e+24
0.346,1.8235325976284276,2.881515438654277e+24
0.3465,1.8217464086295905,2.690203315842594e+24
0.347,1.8199521093254525,2.5108096256632056e+24
0.3475,1.8181497174250236,2.342649364028178e+24
0.348,1.816339250717184,2.1850728322718637e+24
0.3485,1.8145207270705093,2.0374640945273959e+24
0.349,1.8126941644330936,1.8992394841234179e+24
0.3495,1.8108595808323733,1.769846158680083e+24
0.35,1.8090169943749477,1.648760703485629e+24
0.3505,1.8071664232464,1.5354877826466147e+24
0.351,1.8053078857111224,1.4295588374229754e+24
0.3515,1.803441400112128,1.3305308310842642e+24
0.352,1.801566984870877,1.2379850395602972e+24
0.3525,1.7996846584870907,1.1515258870956757e+24
0.353,1.7977944395385714,1.0707798260688776e+24
0.3535,1.795896346681016,9.953942600868673e+23
0.354,1.7939903986478356,9.25036509427819e+23
0.3545,1.7920766142499671,8.593928178683212e+23
0.355,1.7901550123756906,7.981673999025742e+23
0.3555,1.7882256119904405,7.410815273359079e+23
0.356,1.7862884321366193,6.878726542158843e+23
0.3565,1.7843434919334105,6.382935790479952e+23
0.357,1.7823908105765884,5.9211164323235e+23
0.3575,1.78043040733833,5.4910796464986447e+23
0.358,1.7784623015670236,5.090767053228996e+23
0.3585,1.7764865126870788,4.718243720744688e+23
0.359,1.774503060198734,4.371691491129379e+23
0.3595,1.7725119636778648,4.0494026147415905e+23
0.36,1.7705132427757897,3.749773682609186e+23
0.3605,1.7685069172190768,3.471299846300367e+23
0.361,1.76649300680935,3.2125693148938326e+23
0.3615,1.7644715314230917,2.9722581188161865e+23
0.362,1.7624425110114483,2.749125130474017e+23
0.3625,1.760405965600031,2.542007331781082e+23
0.363,1.758361915288722,2.3498153188730484e+23
0.3635,1.756310380251472,2.171529034497981e+23
0.364,1.754251380736104,2.0061937187862892e+23
0.3645,1.7521849370641114,1.8529160693191908e+23
0.365,1.7501110696304596,1.7108606016437167e+23
0.3655,1.7480297989033826,1.579246201614268e+23
0.366,1.7459411454241822,1.4573428611783833e+23
0.3665,1.7438451298070254,1.3444685894659342e+23
0.367,1.7417417727387394,1.2399864912841055e+23
0.3675,1.73963109497861,1.1433020053670684e+23
0.368,1.7375131173581742,1.0538602949747343e+23
0.3685,1.735387860781016,9.711437836816335e+22
0.369,1.7332553462225602,8.946698294419455e+22
0.3695,1.7311155947298644,8.239885302610736e+22
0.37,1.7289686274214116,7.586806550451032e+22
0.3705,1.7268144654869029,6.983556934392799e+22
0.371,1.724653130187047,6.426500187014188e+22
0.3715,1.7224846428533498,5.9122515788913025e+22
0.372,1.7203090248879072,5.4376616386686706e+22
0.3725,1.718126297763189,4.9998008386276446e+22
0.373,1.715936483021831,4.5959451952393245e+22
0.3735,1.7137396022764213,4.223562736324416e+22
0.374,1.7115356772092856,3.88030078852795e+22
0.3745,1.7093247295722738,3.5639740408487326e+22
0.375,1.7071067811865477,3.2725533419371235e+22
0.3755,1.7048818539423616,3.0041551907926785e+22
0.376,1.7026499697988493,2.7570318823551194e+22
0.3765,1.700411150783807,2.5295622712819773e+22
0.377,1.6981654189934727,2.3202431189500635e+22
0.3775,1.6959127965923144,2.1276809904040536e+22
0.378,1.693653305812805,1.950584669596356e+22
0.3785,1.6913869689552066,1.7877580628350137e+22
0.379,1.6891138083873485,1.6380935618602688e+22
0.3795,1.6868338465444084,1.500565839424694e+22
0.38,1.6845471059286887,1.3742260516454253e+22
0.3805,1.6822536091093965,1.2581964227359743e+22
0.381,1.6799533787224197,1.15166518900907e+22
0.3815,1.677646437470102,1.0538818802720935e+22
0.382,1.6753328081210246,9.64152917914975e+21
0.3825,1.673012513509773,8.818375101151109e+21
0.383,1.67068557653672,8.063438256621531e+21
0.3835,1.6683520201677928,7.37125428931052e+21
0.384,1.6660118674342517,6.736779595133438e+21
0.3845,1.6636651414324586,6.155360409496361e+21
0.385,1.6613118653236518,5.622704038971654e+21
0.3855,1.658952062333717,5.134852099120686e+21
0.386,1.6565857557529564,4.6881556283149784e+21
0.3865,1.6542129689358611,4.2792519550591933e+21
0.387,1.6518337253008788,3.90504320357835e+21
0.3875,1.6494480483301837,3.562676329328252e+21
0.388,1.647055961569444,3.2495245826186076e+21
0.3885,1.644657488627591,2.963170304731565e+21
0.389,1.6422526531765844,2.7013889667783165e+21
0.3895,1.6398414789511784,2.4621343670835306e+21
0.39,1.6374239897486895,2.2435249081300358e+21
0.3905,1.6350002094287606,2.0438308790520193e+21
0.391,1.6325701619131243,1.8614626743428598e+21
0.3915,1.630133871185369,1.6949598838605443e+21
0.392,1.6276913612907005,1.5429811933762547e+21
0.3925,1.625242656335705,1.4042950388379406e+21
0.393,1.6227877804881126,1.2777709612169015e+21
0.3935,1.6203267579765557,1.1623716122859679e+21
0.394,1.6178596130903342,1.0571453649525347e+21
0.3945,1.6153863701791715,9.612194848478285e+20
0.395,1.6129070536529764,8.737938227680562e+20
0.3955,1.6104216879816025,7.941349902794614e+20
0.396,1.607930297694605,7.215709833505985e+20
0.3965,1.6054329073810014,6.554862212680606e+20
0.397,1.6029295416890244,5.953169703352703e+20
0.3975,1.600420225325884,5.4054712395713656e+20
0.398,1.5979049830575187,4.907043126820139e+20
0.3985,1.5953838397083548,4.453563196169303e+20
0.399,1.5928568201610591,4.041077783560925e+20
0.3995,1.5903239493562944,3.665971321764633e+20
0.4,1.5877852522924731,3.324938347615283e+20
0.4005,1.5852407540255098,3.0149577412301744e+20
0.401,1.582690479668576,2.7332690270559584e+20
0.4015,1.5801344543918492,2.4773505788677207e+20
0.402,1.5775727034222675,2.2448995822943643e+20
0.4025,1.5750052520432782,2.0338136191179017e+20
0.403,1.5724321255945908,1.842173747543552e+20
0.4035,1.5698533494719238,1.668228961902986e+20
0.404,1.5672689491267562,1.5103819238817402e+20
0.4045,1.5646789500660772,1.367175865389089e+20
0.405,1.5620833778521304,1.2372825706570742e+20
0.4055,1.5594822581021668,1.1194913520990672e+20
0.406,1.5568756164881878,1.0126989409093239e+20
0.4065,1.554263478736694,9.15900219379991e+19
0.407,1.55164587062843,8.28179727475902e+19
0.4075,1.5490228179981316,7.487038813727908e+19
0.408,1.5463943467342691,6.767138464552962e+19
0.4085,1.5437604827787923,6.115190117139983e+19
0.409,1.5411212521268758,5.5249101659827995e+19
0.4095,1.53847668082666,4.990582851965475e+19
0.41,1.5358267949789963,4.507010261487799e+19
0.4105,1.5331716207371884,4.069466599660966e+19
0.411,1.530511184306734,3.673656384586929e+19
0.4115,1.527845511945066,3.3156762377195667e+19
0.412,1.5251746299612954,2.9919799711872197e+19
0.4125,1.5224985647159488,2.6993466968656916e+19
0.413,1.519817342620709,2.4348517040889287e+19
0.4135,1.517130990138157,2.19583987328165e+19
0.414,1.5144395337815062,1.97990141162984e+19
0.4145,1.5117430001143448,1.784849714283266e+19
0.415,1.5090414157503709,1.6087011706064843e+19
0.4155,1.5063348073531324,1.4496567497746008e+19
0.416,1.5036232016357605,1.3060852136249352e+19
0.4165,1.50090662536071,1.1765078172242483e+19
0.417,1.4981851053394908,1.059584369163062e+19
0.4175,1.4954586684324078,9.541005342268262e+18
0.418,1.4927273415482916,8.589562708803204e+18
0.4185,1.4899911516442368,7.731553050073043e+18
0.419,1.4872501257253326,6.957955496259016e+18
0.4195,1.4845042908443982,6.260603879126699e+18
0.42,1.4817536741017157,5.632107438612472e+18
0.4205,1.478998302644761,5.065778713264935e+18
0.421,1.4762382036679391,4.555567981040287e+18
0.4215,1.473473404412312,4.0960036710983675e+18
0.422,1.4707039321653328,3.682138216938793e+18
0.4225,1.4679298142605737,3.3094988667881134e+18
0.423,1.4651510780774584,2.974043008947745e+18
0.4235,1.4623677510409916,2.6721176081166976e+18
0.424,1.459579860621488,2.4004223838103424e+18
0.4245,1.4567874343342997,2.1559763941515336e+18
0.425,1.4539904997395467,1.9360877177574884e+18
0.4255,1.4511890844418454,1.7383259533992837e+18
0.426,1.4483832160900325,1.5604972817795244e+18
0.4265,1.4455729223768965,1.4006218563390984e+18
0.427,1.4427582310389016,1.2569133106391626e+18
0.4275,1.4399391698559154,1.1277601887322636e+18
0.428,1.4371157666509329,1.0117091221772157e+18
0.4285,1.4342880492898047,9.074495931062556e+17
0.429,1.4314560456809593,8.138001371394906e+17
0.4295,1.4286197837751284,7.296958530794926e+17
0.43,1.4257792915650729,6.54177098308494e+17
0.4305,1.4229345970853031,5.863792597522179e+17
0.431,1.4200857284118065,5.2552350025515814e+17
0.4315,1.4172327136617653,4.709083893127048e+17
0.432,1.4143755809932843,4.219023354038572e+17
0.4325,1.4115143586051089,3.779367447288653e+17
0.433,1.4086490747363491,3.384998380465313e+17
0.4335,1.4057797576662003,3.0313106358038144e+17
0.434,1.4029064357136627,2.7141604967694253e+17
0.4345,1.400029137237265,2.4298204610043715e+17
0.435,1.3971478906347805,2.17493807581108e+17
0.4355,1.3942627243429513,1.9464987754074006e+17
0.436,1.3913736668372023,1.7417923383460525e+17
0.4365,1.3884807466313662,1.558382619103927e+17
0.437,1.3855839922773965,1.3940802402072606e+17
0.4375,1.3826834323650898,1.2469179606745405e+17
0.438,1.3797790955218014,1.115128463275472e+17
0.4385,1.3768710104121626,9.97124327372115e+16
0.439,1.3739592057378007,8.914799761409853e+16
0.4395,1.371043710237051,7.969154069737392e+16
0.44,1.368124552684678,7.122815320039669e+16
0.4405,1.3652017618915877,6.365469721710662e+16
0.441,1.3622753667045455,5.68786163165997e+16
0.4415,1.3593453960058903,5.0816864514357976e+16
0.442,1.3564118787132509,4.539494203600876e+16
0.4425,1.3534748437792574,4.054602740179521e+16
0.443,1.350534320191259,3.621019636777155e+16
0.4435,1.3475903369710374,3.23337191724998e+16
0.444,1.3446429231745172,2.886842836466858e+16
0.4445,1.3416921078914834,2.5771150235388224e+16
0.445,1.3387379202452914,2.3003193556186612e+16
0.4455,1.3357803893925808,2.0529889936619852e+16
0.446,1.3328195445229865,1.8320180669801068e+16
0.4465,1.329855414858853,1.634624543556256e+16
0.447,1.3268880296549428,1.4583168684318328e+16
0.4475,1.3239174181981497,1.3008639934523924e+16
0.448,1.3209436098072098,1.1602684586978646e+16
0.4485,1.317966633832411,1.034742219385918e+16
0.449,1.314986519655305,9226849422639194.0
0.4495,1.3120032966884148,8226645228023356.0
0.45,1.3090169943749477,7333995991496531.0
0.4505,1.3060276421885006,6537438610544375.0
0.451,1.303035269632774,5826719720385356.0
0.4515,1.3000399062412766,5192669412181425.0
0.452,1.297041581577035,4627087975097751.0
0.4525,1.294040325232304,4122644336930127.0
0.453,1.2910361668282715,3672785010874358.0
0.4535,1.288029136014769,3271652475774323.0
0.454,1.285019262469976,2914012025108559.5
0.4545,1.2820065759001296,2595186217225613.0
0.455,1.2789911060392292,2310996146933515.0
0.4555,1.2759728826487458,2057708837446694.5
0.456,1.272951935517325,1831990122729983.5
0.4565,1.2699282944604964,1630862454231774.5
0.457,1.2669019893203757,1451667123555452.0
0.4575,1.263873049965373,1292030444413274.0
0.458,1.2608415062898972,1149833483802945.0
0.4585,1.2578073882140597,1023184974259568.5
0.459,1.2547707256833822,910397076727627.4
0.4595,1.251731548668497,809963697484433.6
0.46,1.2486898871648549,720541093010807.0
0.4605,1.245645771192426,640930524081076.4
0.461,1.2425992307954077,570062744945924.4
0.4615,1.239550296041922,506984135581296.56
0.462,1.2364989970237246,450844304827975.56
0.4625,1.2334453638559055,400885010071566.94
0.463,1.2303894266765905,356430255118716.6
0.4635,1.2273312156466465,316877442292415.44
0.464,1.224270760949381,281689467663886.0
0.4645,1.2212080927902471,250387659909826.88
0.465,1.2181432413965425,222545473664241.56
0.4655,1.215076237017113,197782857546172.4
0.466,1.2120071099220548,175761225395260.38
0.4665,1.2089358904024117,156178966735162.5
0.467,1.2058626087698814,138767439197873.48
0.4675,1.2027872953565124,123287391658863.0
0.468,1.1997099805144071,109525772225562.44
0.4685,1.19663069461542,97292880053148.25
0.469,1.1935494680508605,86419824290199.22
0.4695,1.1904663312311896,76756257333722.33
0.47,1.1873813145857246,68168353045199.36
0.4705,1.1842944485623337,60537003688035.125
0.471,1.1812057636271374,53756212130110.39
0.4715,1.1781152902642102,47731658346222.24
0.472,1.175023058975276,42379421484704.81
0.4725,1.1719291002794097,37624840757446.42
0.473,1.1688334447127335,33401500197222.723
0.4735,1.1657361228281198,29650323922738.52
0.474,1.1626371651948832,26318769979521.36
0.4745,1.1595366023984863,23360112101595.695
0.475,1.156434465040231,20732799880313.066
0.4755,1.1533307837369606,18399888847180.52
0.476,1.1502255891207571,16328532889521.998
0.4765,1.1471189118386371,14489532232886.2
0.477,1.144010782552252,12856930952351.145
0.4775,1.1409012319375824,11407658625489.771
0.478,1.137790290684638,10121211320919.676
0.4785,1.1346779894971524,8979367635390.746
0.479,1.1315643590922824,7965935955861.151
0.4795,1.128449430200303,7066529536839.07
0.48,1.1253332335643045,6268366352705.655
0.4805,1.1222157999398894,5560091014491.583
0.481,1.11909716009487,4931616334878.092
